rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,rank_inj,home_rank,roster_rank,runs_per_game,runs_conceded_per_game,runs_total,runs_conceded_total,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
326,Northwestern State,Northwestern State 📈,-8.92981157806126,-4.7241206214264,-13.6539321994877,-68.6312929760837,1.31416277926318,327,288,69.5601682663973,144,326,214,349,0.633333333333333,0.8,19,24,7,24,#AFCDE7,#BED7EC,#A6C8E5,#00429D,#EFE5BA,Northwestern State plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Northwestern State performs at a similar level regardless of the pace of the game.
327,Idaho,Idaho,-7.3792967438273,-6.41475871264748,-13.7940554564748,-21.9580666079908,1.29721097534411,314,325,66.9174128576,308,327,345,309,0.266666666666667,0.533333333333333,8,16,9,21,#BDD6EB,#A7C8E5,#A5C7E5,#7CAAC8,#EFE5BA,Idaho plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Idaho performs at a similar level regardless of the pace of the game.
328,Dartmouth,Dartmouth,-9.89999001347066,-3.98241366868361,-13.8824036821543,17.9890583069844,6.69483690914389,342,267,67.3810151452864,283,328,85,327,0.166666666666667,0.958333333333333,4,23,4,21,#A6C8E5,#C8DDEF,#A5C7E5,#FFC0B1,#F0DEB4,Dartmouth plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Dartmouth performs at a similar level regardless of the pace of the game.
329,Texas A&M-Commerce,Texas A&M-Commerce,-9.38516134343292,-4.58298497104511,-13.968146314478,-15.0802339271066,24.1152278608152,338,284,68.2402466990884,244,329,206,319,0.379310344827586,0.862068965517241,11,25,10,20,#ABCBE6,#C0D8EC,#A4C7E4,#99C7D2,#F4C8A0,Texas A&M-Commerce plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Texas A&M-Commerce plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
330,Tennessee Tech,Tennessee Tech,-8.38403341400706,-5.70348899563998,-14.087522409647,-3.75125652877466,2.89563594314616,321,317,67.30550325949,287,330,18,342,0.321428571428571,0.678571428571429,9,19,7,21,#B4D0E9,#B1CEE8,#A3C6E4,#E5F1DC,#EFE3B8,Tennessee Tech performs at a similar level against both good and bad teams.,Tennessee Tech performs at a similar level regardless of the pace of the game.
331,Army,Army 🥶,-11.5060776361902,-2.82694271113579,-14.333020347326,46.0864868870472,37.016482413114,352,246,65.300937118,351,331,357,331,0.3,0.633333333333333,9,19,8,22,#98BFE1,#D8E7F3,#A2C5E4,#E45E71,#F7B891,Army plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Army plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
332,New Orleans,New Orleans,-6.27265534422896,-8.20382174037971,-14.4764770846087,-11.0415491287173,50.0861308547273,303,351,72.906647903,22,332,117,344,0.344827586206897,0.655172413793103,10,19,7,23,#C7DCEE,#8FB9DE,#A1C5E3,#B4D6D6,#FAA882,New Orleans plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,New Orleans plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
333,Morgan State,Morgan State 📈,-7.82956523026194,-6.69272154597885,-14.5222867762408,-24.069599753696,10.653896590737,319,332,72.0402160426,37,333,124,347,0.178571428571429,0.714285714285714,5,20,8,20,#B9D3EA,#A3C6E4,#A1C4E3,#74A2C5,#F1D9AF,Morgan State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Morgan State performs at a similar level regardless of the pace of the game.
334,Hampton,Hampton 💥,-8.4006117709235,-6.3307009893348,-14.7313127602583,17.1045164478735,-4.50095493690888,322,322,71.008358650036,70,334,224,323,0.266666666666667,0.866666666666667,8,26,6,24,#B4D0E9,#A8C9E6,#9FC4E3,#FFC3B4,#E3E1BC,Hampton plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Hampton performs at a similar level regardless of the pace of the game.
335,Central Arkansas,Central Arkansas,-7.27148662,-7.659225439,-14.930712059,-1.10028864531468,-0.3329421243882,313,345,70.98558045211,73,335,317,324,0.366666666666667,0.533333333333333,11,16,7,23,#BED6EC,#96BEE0,#9EC3E3,#F7FADF,#EEE6BC,Central Arkansas performs at a similar level against both good and bad teams.,Central Arkansas performs at a similar level regardless of the pace of the game.
336,Southern Indiana,Southern Indiana,-9.39463443127467,-5.56385958673116,-14.9584940180058,63.4982562553621,-25.0460870057536,339,314,70.637989058723,88,336,311,343,0.344827586206897,0.517241379310345,10,15,5,24,#ABCBE6,#B3D0E9,#9EC3E3,#BA2851,#B1C7C1,Southern Indiana plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Southern Indiana plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
337,Arkansas-Pine Bluff,Arkansas-Pine Bluff 💥,-4.51631379390733,-10.4708577746667,-14.987171568574,21.474020253017,-9.69966835922953,278,358,73.324910321,18,337,337,351,0.185185185185185,0.62962962962963,5,17,9,18,#D6E6F3,#70A6D5,#9EC3E3,#FFB3A8,#D7DABE,Arkansas-Pine Bluff plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Arkansas-Pine Bluff performs at a similar level regardless of the pace of the game.
338,Holy Cross,Holy Cross 📈,-4.49424398143862,-10.6067996958854,-15.101043677324,-23.9756808917114,-35.0859590769354,277,359,67.6147592818277,271,338,165,355,0.21875,0.40625,7,13,9,23,#D6E6F3,#6EA5D5,#9DC2E2,#74A2C5,#99BAC3,Holy Cross plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Holy Cross plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
339,NJIT,NJIT,-7.89825889324433,-7.31790220252299,-15.2161610957673,34.4346116418176,1.7890928596976,320,340,68.130242420418,250,339,209,329,0.192307692307692,0.576923076923077,5,15,6,20,#B8D3EA,#9BC1E2,#9CC2E2,#F3878A,#EFE4B9,NJIT plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,NJIT performs at a similar level regardless of the pace of the game.
340,Loyola Maryland,Loyola Maryland,-9.05511464666667,-6.37378003716667,-15.4288946838333,31.4572973459395,-1.45989895341101,329,323,67.29293741316,288,340,355,322,0.193548387096774,0.67741935483871,6,21,6,25,#AECDE7,#A8C9E5,#9BC1E2,#F79191,#EBE5BC,Loyola Maryland plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Loyola Maryland performs at a similar level regardless of the pace of the game.
341,Florida A&M,Florida A&M,-10.251696458686,-5.20784171332568,-15.4595381720116,-7.21140032120556,20.2622964876661,345,300,69.160605582383,173,341,92,320,0.259259259259259,0.814814814814815,7,22,5,22,#A3C6E4,#B7D3EA,#9BC1E2,#CEE4D9,#F3CDA4,Florida A&M performs at a similar level against both good and bad teams.,Florida A&M performs at a similar level regardless of the pace of the game.
342,Prairie View,Prairie View 🥶,-10.3484438273333,-5.24244959965067,-15.590893426984,40.4951451935493,16.9814565836818,346,302,72.0928228721,35,342,219,335,0.206896551724138,0.344827586206897,6,10,8,21,#A2C5E4,#B7D2EA,#9AC0E1,#EB727D,#F2D1A8,Prairie View plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Prairie View performs at a similar level regardless of the pace of the game.
343,Texas-Rio Grande Valley,Texas-Rio Grande Valley 🥶🔒,-10.2292019783416,-5.77648276765418,-16.0056847459958,50.8992217049404,47.6569374609498,344,319,72.879687565,23,343,59,334,0.206896551724138,0.551724137931034,6,16,4,25,#A3C6E4,#B0CEE8,#97BFE1,#DD4E66,#F9AB85,Texas-Rio Grande Valley plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Texas-Rio Grande Valley plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
344,Southeast Missouri State,Southeast Missouri State,-11.134423008,-5.30389164222667,-16.4383146502267,6.85972659575728,6.30678846699169,349,308,70.610721697992,89,344,230,336,0.222222222222222,0.703703703703704,6,19,5,22,#9BC1E2,#B6D2EA,#94BDE0,#FFE7CE,#F0DFB4,Southeast Missouri State performs at a similar level against both good and bad teams.,Southeast Missouri State performs at a similar level regardless of the pace of the game.
345,Buffalo,Buffalo,-9.05735534105955,-7.43992356301157,-16.4972789040711,60.5170632185685,-11.9329363578978,330,342,70.59549709106,90,345,359,325,0.366666666666667,0.866666666666667,11,26,3,27,#AECDE7,#99C0E1,#94BDE0,#C33155,#D1D8BE,Buffalo plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Buffalo performs at a similar level regardless of the pace of the game.
346,Maryland-Eastern Shore,Maryland-Eastern Shore,-13.9582984521475,-2.65992304845781,-16.6182215006053,0.97732422783454,0.625848986599482,359,240,69.2335335608457,169,346,39,358,0.4,0.68,10,17,5,20,#82B2DB,#DAE8F4,#93BCDF,#FFFBDD,#EFE6BB,Maryland-Eastern Shore performs at a similar level against both good and bad teams.,Maryland-Eastern Shore performs at a similar level regardless of the pace of the game.
347,Long Island,Long Island,-12.1006061319271,-4.54758794895154,-16.6481940808786,21.6407631173256,14.8486577919851,355,282,72.3245045103,32,347,20,354,0.148148148148148,0.740740740740741,4,20,7,20,#93BCDF,#C0D8ED,#93BCDF,#FFB3A8,#F2D4AA,Long Island plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Long Island performs at a similar level regardless of the pace of the game.
348,Detroit,Detroit,-6.92258656442667,-9.77473750666667,-16.6973240710933,18.6114764834166,-28.3228452258767,310,356,68.6473264422632,212,348,309,304,0.3125,0.8125,10,26,1,31,#C1D8ED,#79ACD8,#93BCDF,#FFBDB0,#A9C3C2,Detroit plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Detroit plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
349,North Carolina A&T,North Carolina A&T,-8.9957278816328,-7.82503189658794,-16.8207597782207,-5.81875933260584,-9.81460929197613,328,346,69.5239447776481,146,349,217,339,0.34375,0.65625,11,21,7,25,#AECDE7,#94BCE0,#92BBDF,#D7E9DA,#D6DABE,North Carolina A&T performs at a similar level against both good and bad teams.,North Carolina A&T performs at a similar level regardless of the pace of the game.
350,Manhattan,Manhattan,-10.5060102819665,-6.54382358102298,-17.0498338629895,35.7175914185251,-6.75771908997044,347,328,69.7417043937483,131,350,304,338,0.241379310344828,0.931034482758621,7,27,6,23,#A1C5E3,#A5C7E5,#90BADF,#F18287,#DEDEBD,Manhattan plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Manhattan performs at a similar level regardless of the pace of the game.
351,Cal Poly,Cal Poly,-11.0739196019363,-6.10038242221332,-17.1743020241497,45.5047792350568,-6.28214988823623,348,320,67.585290446141,273,351,262,350,0.0645161290322581,0.548387096774194,2,17,3,28,#9CC1E2,#ABCBE6,#8FBADE,#E46072,#DFDFBD,Cal Poly plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Cal Poly performs at a similar level regardless of the pace of the game.
352,Incarnate Word,Incarnate Word,-9.07957082466667,-8.3818277704,-17.4613985950667,72.3337164688586,6.31236690260801,331,353,71.0816229123378,67,352,277,345,0.344827586206897,0.896551724137931,10,26,6,23,#AECCE7,#8CB8DD,#8EB9DE,#A10E42,#F0DFB4,Incarnate Word plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Incarnate Word performs at a similar level regardless of the pace of the game.
353,Lindenwood,Lindenwood,-11.3353097789135,-7.16019110661337,-18.4955008855268,-12.0688621183032,-17.4599508295284,350,339,68.5811549244735,216,353,306,361,0.285714285714286,0.607142857142857,8,17,6,22,#99C0E1,#9DC2E2,#87B5DC,#ADD2D5,#C4D1BF,Lindenwood plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Lindenwood plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
354,Siena,Siena,-12.0453926007903,-6.47873489539873,-18.5241274961891,-6.04810437572661,32.537487658451,353,326,67.7594618426868,263,354,278,353,0.25,0.75,8,24,4,28,#93BCDF,#A6C8E5,#87B4DC,#D6E8DA,#F6BE96,Siena performs at a similar level against both good and bad teams.,Siena plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
355,Saint Francis (PA),Saint Francis (PA) 🔒,-12.1090878926667,-7.87982456553333,-19.9889124582,9.97582545713577,-7.83487923949104,356,347,68.2845900720999,242,355,195,348,0.185185185185185,0.703703703703704,5,19,6,21,#93BCDF,#93BCDF,#7DAFD9,#FFDCC6,#DBDDBD,Saint Francis (PA) performs at a similar level against both good and bad teams.,Saint Francis (PA) performs at a similar level regardless of the pace of the game.
356,Stonehill,Stonehill,-12.0906495409436,-8.16656541558705,-20.2572149565306,30.1014632336602,-14.8357211047266,354,349,69.431624263663,149,356,243,346,0.464285714285714,1.10714285714286,13,31,3,25,#93BCDF,#8FBADE,#7CAED9,#F99694,#CAD4BF,Stonehill plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Stonehill performs at a similar level regardless of the pace of the game.
357,Houston Christian,Houston Christian,-9.178253452,-11.524707046,-20.702960498,-0.929000142467301,-8.7283319586737,335,361,73.055911984,20,357,323,360,0.153846153846154,0.769230769230769,4,20,4,23,#ADCCE7,#619DD1,#79ACD8,#F8FBDF,#D9DCBD,Houston Christian performs at a similar level against both good and bad teams.,Houston Christian performs at a similar level regardless of the pace of the game.
358,Pacific,Pacific 🥶💥,-10.1041200844033,-11.1785535485336,-21.2826736329369,69.6534910446688,22.9477157066383,343,360,69.6314142720865,138,358,144,356,0.1,1,3,30,4,26,#A4C7E4,#66A0D2,#75A9D7,#A81646,#F4CAA1,Pacific plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Pacific plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
359,VMI,VMI,-14.97980288,-7.08485501173333,-22.0646578917333,5.91794955724505,-25.2923800480184,360,338,75.513082126,2,359,166,352,0.172413793103448,1.17241379310345,5,34,1,28,#79ACD8,#9EC3E3,#70A6D5,#FFEAD0,#B1C7C1,VMI performs at a similar level against both good and bad teams.,VMI plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
360,Coppin State,Coppin State,-19.214016846309,-5.26539285735778,-24.4794097036668,2.1654594105349,0.892369890859936,362,305,68.8232916235154,194,360,103,357,0.142857142857143,0.714285714285714,4,20,2,27,#5395CD,#B7D2EA,#609DD1,#FFF7DA,#EFE5BA,Coppin State performs at a similar level against both good and bad teams.,Coppin State performs at a similar level regardless of the pace of the game.
361,IUPUI,IUPUI,-12.3229982259732,-12.5569944812674,-24.8799927072407,23.4742470117759,28.9254958575201,357,362,68.6949854294363,208,361,122,359,0.172413793103448,0.758620689655172,5,22,3,26,#91BBDF,#5395CD,#5E9BD0,#FFACA3,#F5C29A,IUPUI plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,IUPUI plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
362,Mississippi Valley State,Mississippi Valley State 📈,-16.7291268080803,-9.77240209251376,-26.501528900594,-20.363104204474,-5.13031348379613,361,355,66.64228462945,317,362,72,362,0.0967741935483871,0.838709677419355,3,26,1,30,#69A2D3,#79ACD8,#5395CD,#82B1CB,#E2E0BD,Mississippi Valley State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Mississippi Valley State performs at a similar level regardless of the pace of the game.
